uid,offence,date_start,date_end
10328375,theft from motor vehicle,2016-01-16 17:00,2016-01-17 03:00
10328376,theft of motor vehicle,2016-01-16 21:52,2016-01-16 22:08
10328386,theft from motor vehicle,2016-01-16 20:00,2016-01-17 00:30
10328397,theft from motor vehicle,2016-01-16 14:30,2016-01-17 06:30
10328420,theft of motor vehicle,2016-01-16 23:00,2016-01-16 23:05
10328440,theft of motor vehicle,2016-01-16 16:00,2016-01-17 07:00
10328441,theft from motor vehicle,2016-01-15 12:00,2016-01-18 11:00
10328454,theft from motor vehicle,2016-01-16 15:00,2016-01-17 08:30
10328492,theft of motor vehicle,2016-01-17 00:15,2016-01-17 00:19
10328505,theft from motor vehicle,2016-01-16 22:00,2016-01-17 03:00
10328533,theft from motor vehicle,2016-01-16 20:00,2016-01-17 06:00
10328535,theft of motor vehicle,2016-01-17 01:02,2016-01-17 01:05
10328557,theft from motor vehicle,2016-01-15 19:00,2016-01-18 08:00
10328560,theft of motor vehicle,2016-01-16 10:00,2016-01-17 17:00
10328564,theft of motor vehicle,2016-01-17 01:30,2016-01-17 01:40
10328582,theft from motor vehicle,2016-01-17 01:00,2016-01-17 03:00
10328589,theft from motor vehicle,2016-01-16 10:30,2016-01-17 17:30
10328593,theft from motor vehicle,2016-01-17 02:00,2016-01-17 02:15
10328595,theft from motor vehicle,2016-01-17 02:05,2016-01-17 02:11
10328598,theft of motor vehicle,2016-01-16 23:30,2016-01-17 05:00
10328604,theft of motor vehicle,2016-01-17 02:20,2016-01-17 02:30
10328610,theft of motor vehicle,2016-01-16 21:30,2016-01-17 07:30
10328622,theft from motor vehicle,2016-01-16 22:00,2016-01-17 07:20
10328629,theft of motor vehicle,2016-01-16 20:30,2016-01-17 09:00
10328630,theft from motor vehicle,2016-01-16 19:00,2016-01-17 10:30
10328636,theft of motor vehicle,2016-01-16 21:05,2016-01-17 08:30
10328637,theft of motor vehicle,2016-01-15 15:10,2016-01-18 14:30
10328640,theft from motor vehicle,2016-01-16 21:00,2016-01-17 08:40
10328645,theft from motor vehicle,2016-01-17 02:54,2016-01-17 02:58
10328651,theft of motor vehicle,2016-01-17 03:00,2016-01-17 03:00
10328652,theft from motor vehicle,2016-01-17 01:00,2016-01-17 05:00
10328668,theft from motor vehicle,2016-01-17 03:00,2016-01-17 03:28
10328707,theft of motor vehicle,2016-01-16 22:00,2016-01-17 10:00
10328711,theft from motor vehicle,2016-01-16 22:00,2016-01-17 10:00
10328713,theft from motor vehicle,2016-01-16 17:00,2016-01-17 15:00
10328720,theft from motor vehicle,2016-01-17 04:00,2016-01-17 04:10
10328728,theft from motor vehicle,2016-01-16 22:00,2016-01-17 10:25
10328741,theft from motor vehicle,2016-01-16 21:00,2016-01-17 11:50
10328744,theft from motor vehicle,2016-01-17 04:00,2016-01-17 05:00
10328772,theft from motor vehicle,2016-01-16 23:00,2016-01-17 11:00
10328778,theft from motor vehicle,2016-01-17 05:00,2016-01-17 05:30
10328783,theft from motor vehicle,2016-01-16 21:30,2016-01-17 13:20
10328784,theft of motor vehicle,2016-01-11 17:00,2016-01-22 18:00
10328789,theft of motor vehicle,2016-01-17 05:35,2016-01-17 05:37
10328795,theft from motor vehicle,2016-01-17 05:40,2016-01-17 05:53
10328802,theft from motor vehicle,2016-01-17 01:00,2016-01-17 11:00
10328803,theft from motor vehicle,2016-01-16 20:00,2016-01-17 16:00
10328805,theft from motor vehicle,2016-01-16 16:00,2016-01-17 20:13
10328809,theft of motor vehicle,2016-01-16 15:00,2016-01-17 21:30
10328811,theft from motor vehicle,2016-01-17 00:30,2016-01-17 12:00
10328828,theft from motor vehicle,2016-01-17 01:15,2016-01-17 12:00
10328836,theft from motor vehicle,2016-01-17 07:10,2016-01-17 07:15
10328841,theft from motor vehicle,2016-01-16 20:30,2016-01-17 18:30
10328846,theft from motor vehicle,2016-01-16 23:00,2016-01-17 16:15
10328875,theft from motor vehicle,2016-01-17 08:30,2016-01-17 09:00
10328887,theft from motor vehicle,2016-01-17 04:00,2016-01-17 14:25
10328888,theft from motor vehicle,2016-01-16 20:30,2016-01-17 22:00
10328895,theft from motor vehicle,2016-01-15 10:30,2016-01-19 08:30
10328902,theft from motor vehicle,2016-01-17 09:00,2016-01-17 10:30
10328908,theft from motor vehicle,2016-01-15 18:00,2016-01-19 02:00
10328942,theft from motor vehicle,2016-01-17 11:00,2016-01-17 11:15
10328952,theft from motor vehicle,2016-01-17 11:01,2016-01-17 11:45
10328958,theft from motor vehicle,2016-01-15 16:00,2016-01-19 07:00
10328960,theft of motor vehicle,2016-01-17 06:00,2016-01-17 17:12
10328966,theft of motor vehicle,2016-01-17 02:00,2016-01-17 21:30
10328984,theft of motor vehicle,2016-01-17 11:00,2016-01-17 13:30
10329002,theft from motor vehicle,2016-01-16 16:00,2016-01-18 09:25
10329006,theft from motor vehicle,2016-01-15 16:00,2016-01-19 09:30
10329007,theft from motor vehicle,2016-01-16 15:00,2016-01-18 10:30
10329015,theft from motor vehicle,2016-01-16 12:00,2016-01-18 14:00
10329029,theft from motor vehicle,2016-01-17 07:00,2016-01-17 20:00
10329036,theft from motor vehicle,2016-01-16 21:30,2016-01-18 05:50
10329042,theft from motor vehicle,2016-01-17 13:15,2016-01-17 14:30
10329080,theft from motor vehicle,2016-01-16 13:00,2016-01-18 16:20
10329086,theft from motor vehicle,2016-01-17 14:30,2016-01-17 15:00
10329097,theft of motor vehicle,2016-01-15 15:00,2016-01-19 15:00
10329103,theft from motor vehicle,2016-01-16 13:40,2016-01-18 16:30
10329216,theft from motor vehicle,2016-01-17 15:00,2016-01-17 20:00
10329234,theft from motor vehicle,2016-01-17 16:30,2016-01-17 19:00
10329263,theft from motor vehicle,2016-01-17 15:00,2016-01-17 22:00
10329265,theft from motor vehicle,2016-01-17 18:30,2016-01-17 18:40
10329268,theft from motor vehicle,2016-01-17 18:00,2016-01-17 19:15
10329297,theft of motor vehicle,2016-01-17 14:30,2016-01-18 00:30
10329305,theft of motor vehicle,2016-01-17 15:00,2016-01-18 00:10
10329312,theft of motor vehicle,2016-01-17 16:00,2016-01-17 23:20
10329332,theft from motor vehicle,2016-01-17 08:00,2016-01-18 08:00
10329347,theft from motor vehicle,2016-01-17 18:00,2016-01-17 22:20
10329365,theft of motor vehicle,2016-01-17 20:45,2016-01-17 20:45
10329371,theft from motor vehicle,2016-01-17 19:00,2016-01-17 22:55
10329380,theft from motor vehicle,2016-01-17 21:00,2016-01-17 21:15
10329385,theft from motor vehicle,2016-01-17 21:10,2016-01-17 21:15
10329388,theft of motor vehicle,2016-01-17 10:00,2016-01-18 08:30
10329414,theft from motor vehicle,2016-01-17 22:00,2016-01-17 22:02
10329440,theft from motor vehicle,2016-01-17 23:00,2016-01-17 23:05
10329472,theft from motor vehicle,2016-01-17 13:00,2016-01-18 10:35
10329478,theft of motor vehicle,2016-01-17 18:00,2016-01-18 06:00
10329479,theft from motor vehicle,2016-01-17 16:00,2016-01-18 08:00
10329480,theft from motor vehicle,2016-01-17 14:00,2016-01-18 10:00
10329494,theft of motor vehicle,2016-01-18 00:01,2016-01-18 01:00
10329495,theft of motor vehicle,2016-01-17 22:00,2016-01-18 03:00
10329499,theft from motor vehicle,2016-01-17 20:00,2016-01-18 05:15
10329500,theft from motor vehicle,2016-01-18 00:40,2016-01-18 00:45
10329510,theft from motor vehicle,2016-01-17 21:00,2016-01-18 04:45
10329515,theft from motor vehicle,2016-01-17 23:00,2016-01-18 03:00
10329518,theft from motor vehicle,2016-01-18 01:00,2016-01-18 01:10
10329519,theft from motor vehicle,2016-01-18 01:00,2016-01-18 01:10
10329521,theft from motor vehicle,2016-01-18 00:50,2016-01-18 01:20
10329523,theft from motor vehicle,2016-01-18 01:10,2016-01-18 01:14
10329528,theft of motor vehicle,2016-01-18 01:15,2016-01-18 01:20
10329532,theft from motor vehicle,2016-01-17 20:00,2016-01-18 06:45
10329533,theft from motor vehicle,2016-01-17 19:30,2016-01-18 07:30
10329541,theft from motor vehicle,2016-01-17 20:00,2016-01-18 07:30
10329542,theft from motor vehicle,2016-01-17 19:00,2016-01-18 08:30
10329544,theft from motor vehicle,2016-01-17 17:00,2016-01-18 10:30
10329549,theft from motor vehicle,2016-01-17 12:00,2016-01-18 15:45
10329554,theft from motor vehicle,2016-01-18 01:59,2016-01-18 02:01
10329555,theft of motor vehicle,2016-01-17 22:00,2016-01-18 06:00
10329556,theft from motor vehicle,2016-01-17 20:00,2016-01-18 08:00
10329566,theft from motor vehicle,2016-01-17 18:00,2016-01-18 11:00
10329583,theft of motor vehicle,2016-01-17 23:00,2016-01-18 07:00
10329586,theft from motor vehicle,2016-01-18 00:01,2016-01-18 06:00
10329601,theft of motor vehicle,2016-01-16 15:00,2016-01-19 16:00
10329602,theft from motor vehicle,2016-01-17 21:30,2016-01-18 09:30
10329603,theft from motor vehicle,2016-01-17 20:00,2016-01-18 11:00
10329605,theft from motor vehicle,2016-01-18 03:30,2016-01-18 03:40
10329607,theft from motor vehicle,2016-01-17 22:00,2016-01-18 09:20
10329611,theft from motor vehicle,2016-01-18 02:00,2016-01-18 05:30
10329615,theft from motor vehicle,2016-01-18 01:43,2016-01-18 06:00
10329616,theft of motor vehicle,2016-01-16 23:00,2016-01-19 08:45
10329620,theft from motor vehicle,2016-01-17 22:00,2016-01-18 10:00
10329623,theft from motor vehicle,2016-01-17 23:00,2016-01-18 09:04
10329626,theft from motor vehicle,2016-01-17 22:40,2016-01-18 09:30
10329627,theft from motor vehicle,2016-01-17 22:00,2016-01-18 10:15
10329634,theft of motor vehicle,2016-01-18 04:15,2016-01-18 04:25
10329646,theft of motor vehicle,2016-01-17 21:00,2016-01-18 12:00
10329655,theft of motor vehicle,2016-01-17 22:00,2016-01-18 12:00
10329656,theft from motor vehicle,2016-01-17 21:00,2016-01-18 13:00
10329661,theft from motor vehicle,2016-01-16 01:00,2016-01-20 09:30
10329667,theft from motor vehicle,2016-01-18 01:00,2016-01-18 10:00
10329670,theft of motor vehicle,2016-01-18 00:10,2016-01-18 11:00
10329681,theft from motor vehicle,2016-01-17 23:00,2016-01-18 13:40
10329693,theft from motor vehicle,2016-01-17 22:00,2016-01-18 16:00
10329699,theft of motor vehicle,2016-01-17 22:20,2016-01-18 16:59
10329702,theft from motor vehicle,2016-01-18 02:00,2016-01-18 13:30
10329711,theft of motor vehicle,2016-01-17 20:30,2016-01-18 19:30
10329719,theft from motor vehicle,2016-01-18 03:00,2016-01-18 14:00
10329724,theft from motor vehicle,2016-01-18 08:30,2016-01-18 09:00
10329741,theft from motor vehicle,2016-01-16 06:30,2016-01-20 12:00
10329748,theft from motor vehicle,2016-01-17 11:00,2016-01-19 08:00
10329765,theft of motor vehicle,2016-01-18 04:30,2016-01-18 16:00
10329774,theft from motor vehicle,2016-01-18 10:00,2016-01-18 11:00
10329783,theft of motor vehicle,2016-01-18 09:00,2016-01-18 12:10
10329785,theft from motor vehicle,2016-01-18 10:30,2016-01-18 11:00
10329799,theft from motor vehicle,2016-01-18 10:50,2016-01-18 11:30
10329808,theft from motor vehicle,2016-01-18 06:30,2016-01-18 16:30
10329817,theft from motor vehicle,2016-01-18 10:00,2016-01-18 13:30
10329834,theft from motor vehicle,2016-01-18 08:00,2016-01-18 16:00
10329869,theft from motor vehicle,2016-01-18 09:45,2016-01-18 15:00
10329896,theft from motor vehicle,2016-01-18 12:00,2016-01-18 14:00
10329931,theft of motor vehicle,2016-01-17 10:00,2016-01-19 17:50
10329951,theft from motor vehicle,2016-01-18 14:30,2016-01-18 14:30
10329956,theft from motor vehicle,2016-01-17 03:40,2016-01-20 01:25
10329975,theft from motor vehicle,2016-01-18 15:00,2016-01-18 15:10
10329995,theft of motor vehicle,2016-01-18 15:00,2016-01-18 16:00
10330016,theft from motor vehicle,2016-01-17 21:00,2016-01-19 11:00
10330079,theft from motor vehicle,2016-01-18 03:30,2016-01-19 06:30
10330101,theft of motor vehicle,2016-01-18 10:00,2016-01-19 00:28
10330123,theft from motor vehicle,2016-01-17 19:00,2016-01-19 16:30
10330130,theft of motor vehicle,2016-01-18 17:40,2016-01-18 18:05
10330189,theft of motor vehicle,2016-01-18 18:00,2016-01-18 20:00
10330235,theft from motor vehicle,2016-01-18 19:45,2016-01-18 20:00
10330260,theft from motor vehicle,2016-01-18 10:00,2016-01-19 07:00
10330263,theft of motor vehicle,2016-01-18 20:30,2016-01-18 20:35
10330288,theft from motor vehicle,2016-01-15 05:00,2016-01-22 13:00
10330289,theft from motor vehicle,2016-01-18 21:00,2016-01-18 21:00
10330307,theft from motor vehicle,2016-01-18 21:00,2016-01-18 22:30
10330314,theft from motor vehicle,2016-01-18 22:00,2016-01-18 22:05
10330345,theft from motor vehicle,2016-01-18 15:00,2016-01-19 06:30
10330362,theft from motor vehicle,2016-01-18 15:00,2016-01-19 07:30
10330370,theft from motor vehicle,2016-01-18 03:00,2016-01-19 20:20
10330377,theft of motor vehicle,2016-01-10 10:04,2016-01-27 13:50
10330383,theft from motor vehicle,2016-01-18 17:00,2016-01-19 07:00
10330389,theft of motor vehicle,2016-01-15 16:40,2016-01-22 08:00
10330406,theft from motor vehicle,2016-01-19 00:54,2016-01-19 00:55
10330433,theft from motor vehicle,2016-01-18 18:00,2016-01-19 09:00
10330434,theft of motor vehicle,2016-01-18 23:30,2016-01-19 03:30
10330435,theft from motor vehicle,2016-01-18 20:00,2016-01-19 07:00
10330438,theft from motor vehicle,2016-01-19 01:30,2016-01-19 01:45
10330439,theft from motor vehicle,2016-01-18 18:15,2016-01-19 09:00
10330441,theft from motor vehicle,2016-01-18 22:00,2016-01-19 05:20
10330443,theft from motor vehicle,2016-01-18 19:00,2016-01-19 08:45
10330444,theft of motor vehicle,2016-01-19 01:45,2016-01-19 02:08
10330451,theft from motor vehicle,2016-01-18 20:47,2016-01-19 07:20
10330462,theft of motor vehicle,2016-01-16 09:00,2016-01-21 20:30
10330472,theft from motor vehicle,2016-01-18 23:00,2016-01-19 07:00
10330479,theft from motor vehicle,2016-01-19 03:13,2016-01-19 03:19
10330480,theft from motor vehicle,2016-01-18 20:00,2016-01-19 10:55
10330486,theft of motor vehicle,2016-01-19 02:00,2016-01-19 05:00
10330489,theft from motor vehicle,2016-01-19 00:00,2016-01-19 07:10
10330497,theft from motor vehicle,2016-01-18 23:45,2016-01-19 08:15
10330498,theft from motor vehicle,2016-01-19 00:05,2016-01-19 08:00
10330512,theft of motor vehicle,2016-01-19 01:00,2016-01-19 08:30
10330520,theft of motor vehicle,2016-01-19 04:00,2016-01-19 06:15
10330521,theft from motor vehicle,2016-01-19 03:30,2016-01-19 07:00
10330524,theft of motor vehicle,2016-01-19 04:57,2016-01-19 06:00
10330527,theft from motor vehicle,2016-01-18 22:00,2016-01-19 13:25
10330536,theft from motor vehicle,2016-01-18 22:30,2016-01-19 14:00
10330546,theft from motor vehicle,2016-01-19 06:00,2016-01-19 08:30
10330570,theft from motor vehicle,2016-01-18 22:30,2016-01-19 18:30
10330572,theft from motor vehicle,2016-01-19 07:00,2016-01-19 10:00
10330596,theft of motor vehicle,2016-01-18 06:15,2016-01-20 13:00
10330616,theft of motor vehicle,2016-01-19 08:30,2016-01-19 12:00
10330642,theft of motor vehicle,2016-01-18 15:00,2016-01-20 07:00
10330651,theft from motor vehicle,2016-01-19 06:50,2016-01-19 15:40
10330656,theft from motor vehicle,2016-01-19 10:16,2016-01-19 12:30
10330662,theft from motor vehicle,2016-01-19 05:30,2016-01-19 17:30
10330684,theft from motor vehicle,2016-01-19 06:00,2016-01-19 18:00
10330709,theft of motor vehicle,2016-01-19 12:30,2016-01-19 12:30
10330720,theft of motor vehicle,2016-01-19 06:40,2016-01-19 18:50
10330744,theft from motor vehicle,2016-01-19 13:10,2016-01-19 13:30
10330750,theft from motor vehicle,2016-01-19 13:10,2016-01-19 13:40
10330751,theft from motor vehicle,2016-01-19 10:00,2016-01-19 16:50
10330754,theft from motor vehicle,2016-01-19 09:00,2016-01-19 18:00
10330764,theft from motor vehicle,2016-01-19 13:30,2016-01-19 14:00
10330781,theft from motor vehicle,2016-01-19 14:05,2016-01-19 14:10
10330790,theft from motor vehicle,2016-01-19 12:30,2016-01-19 16:00
10330831,theft from motor vehicle,2016-01-18 19:00,2016-01-20 11:00
10330838,theft from motor vehicle,2016-01-19 14:50,2016-01-19 15:20
10330891,theft from motor vehicle,2016-01-19 15:50,2016-01-19 15:59
10330897,theft from motor vehicle,2016-01-19 16:00,2016-01-19 16:03
10330984,theft of motor vehicle,2016-01-17 16:15,2016-01-21 19:00
10330993,theft from motor vehicle,2016-01-19 17:40,2016-01-19 17:45
10331028,theft from motor vehicle,2016-01-19 17:30,2016-01-19 19:00
10331042,theft of motor vehicle,2016-01-19 18:00,2016-01-19 19:00
10331086,theft of motor vehicle,2016-01-19 18:00,2016-01-19 20:30
10331096,theft from motor vehicle,2016-01-19 10:00,2016-01-20 05:00
10331098,theft from motor vehicle,2016-01-19 16:00,2016-01-19 23:15
10331111,theft from motor vehicle,2016-01-19 19:30,2016-01-19 20:00
10331127,theft from motor vehicle,2016-01-19 07:00,2016-01-20 09:00
10331132,theft from motor vehicle,2016-01-19 18:00,2016-01-19 22:00
10331160,theft from motor vehicle,2016-01-19 19:25,2016-01-19 21:35
10331168,theft from motor vehicle,2016-01-19 19:30,2016-01-19 21:45
10331173,theft from motor vehicle,2016-01-19 09:30,2016-01-20 08:00
10331219,theft from motor vehicle,2016-01-19 12:00,2016-01-20 08:00
10331225,theft from motor vehicle,2016-01-19 15:00,2016-01-20 05:30
10331250,theft from motor vehicle,2016-01-19 22:30,2016-01-19 23:15
10331259,theft from motor vehicle,2016-01-18 13:00,2016-01-21 09:30
10331261,theft from motor vehicle,2016-01-19 17:00,2016-01-20 05:30
10331263,theft from motor vehicle,2016-01-19 23:10,2016-01-19 23:20
10331275,theft from motor vehicle,2016-01-19 18:00,2016-01-20 05:15
10331281,theft from motor vehicle,2016-01-19 18:30,2016-01-20 05:20
10331289,theft from motor vehicle,2016-01-19 18:00,2016-01-20 06:00
10331304,theft from motor vehicle,2016-01-19 16:00,2016-01-20 08:30
10331306,theft from motor vehicle,2016-01-19 18:45,2016-01-20 06:00
10331309,theft from motor vehicle,2016-01-19 17:30,2016-01-20 07:30
10331310,theft of motor vehicle,2016-01-19 17:00,2016-01-20 08:00
10331311,theft from motor vehicle,2016-01-19 16:00,2016-01-20 09:00
10331323,theft from motor vehicle,2016-01-16 12:53,2016-01-23 13:05
10331327,theft from motor vehicle,2016-01-19 16:00,2016-01-20 10:15
10331330,theft of motor vehicle,2016-01-19 21:00,2016-01-20 05:30
10331332,theft of motor vehicle,2016-01-20 01:05,2016-01-20 01:37
10331336,theft of motor vehicle,2016-01-19 20:00,2016-01-20 06:45
10331337,theft of motor vehicle,2016-01-20 01:20,2016-01-20 01:30
10331344,theft from motor vehicle,2016-01-19 19:00,2016-01-20 08:00
10331345,theft from motor vehicle,2016-01-19 18:30,2016-01-20 08:30
10331351,theft from motor vehicle,2016-01-19 21:00,2016-01-20 06:30
10331352,theft of motor vehicle,2016-01-19 17:30,2016-01-20 10:00
10331357,theft from motor vehicle,2016-01-19 20:00,2016-01-20 07:50
10331361,theft from motor vehicle,2016-01-19 19:30,2016-01-20 08:30
10331363,theft from motor vehicle,2016-01-19 19:00,2016-01-20 09:00
10331364,theft from motor vehicle,2016-01-20 02:00,2016-01-20 02:03
10331369,theft from motor vehicle,2016-01-19 22:00,2016-01-20 06:30
10331372,theft from motor vehicle,2016-01-19 16:00,2016-01-20 13:00
10331373,theft of motor vehicle,2016-01-19 22:00,2016-01-20 07:00
10331374,theft of motor vehicle,2016-01-19 19:00,2016-01-20 10:00
10331387,theft from motor vehicle,2016-01-19 21:00,2016-01-20 09:00
10331388,theft from motor vehicle,2016-01-19 19:00,2016-01-20 11:00
10331389,theft from motor vehicle,2016-01-19 22:15,2016-01-20 08:00
10331393,theft from motor vehicle,2016-01-19 21:00,2016-01-20 09:20
10331402,theft of motor vehicle,2016-01-19 18:00,2016-01-20 13:00
10331405,theft from motor vehicle,2016-01-19 23:00,2016-01-20 08:00
10331416,theft of motor vehicle,2016-01-20 03:45,2016-01-20 03:55
10331419,theft of motor vehicle,2016-01-20 03:45,2016-01-20 04:03
10331421,theft from motor vehicle,2016-01-19 23:30,2016-01-20 08:30
10331433,theft from motor vehicle,2016-01-20 01:30,2016-01-20 07:07
10331436,theft from motor vehicle,2016-01-20 00:30,2016-01-20 08:30
10331440,theft from motor vehicle,2016-01-20 01:00,2016-01-20 08:50
10331441,theft from motor vehicle,2016-01-19 23:00,2016-01-20 10:50
10331443,theft from motor vehicle,2016-01-20 02:30,2016-01-20 07:30
10331444,theft from motor vehicle,2016-01-19 20:00,2016-01-20 14:00
10331456,theft from motor vehicle,2016-01-19 23:30,2016-01-20 12:00
10331459,theft from motor vehicle,2016-01-20 01:00,2016-01-20 11:00
10331460,theft from motor vehicle,2016-01-19 23:30,2016-01-20 12:30
10331466,theft from motor vehicle,2016-01-20 06:15,2016-01-20 06:30
10331470,theft from motor vehicle,2016-01-20 01:30,2016-01-20 11:30
10331489,theft from motor vehicle,2016-01-20 02:00,2016-01-20 13:15
10331519,theft of motor vehicle,2016-01-20 01:00,2016-01-20 16:00
10331525,theft from motor vehicle,2016-01-20 08:30,2016-01-20 08:45
10331543,theft from motor vehicle,2016-01-19 23:00,2016-01-20 19:30
10331560,theft from motor vehicle,2016-01-20 03:30,2016-01-20 16:00
10331568,theft from motor vehicle,2016-01-20 09:30,2016-01-20 10:30
10331582,theft from motor vehicle,2016-01-20 07:33,2016-01-20 13:13
10331599,theft from motor vehicle,2016-01-20 06:00,2016-01-20 15:30
10331601,theft from motor vehicle,2016-01-20 10:42,2016-01-20 11:03
10331611,theft from motor vehicle,2016-01-20 08:00,2016-01-20 14:00
10331615,theft from motor vehicle,2016-01-19 12:00,2016-01-21 10:10
10331619,theft of motor vehicle,2016-01-10 09:20,2016-01-30 13:00
10331656,theft of motor vehicle,2016-01-20 10:00,2016-01-20 14:00
10331665,theft from motor vehicle,2016-01-19 08:00,2016-01-21 16:05
10331685,theft from motor vehicle,2016-01-20 12:00,2016-01-20 12:30
10331689,theft from motor vehicle,2016-01-20 12:00,2016-01-20 12:40
10331700,theft from motor vehicle,2016-01-19 19:30,2016-01-21 05:30
10331762,theft from motor vehicle,2016-01-19 21:00,2016-01-21 06:30
10331781,theft of motor vehicle,2016-01-20 14:00,2016-01-20 14:05
10331832,theft of motor vehicle,2016-01-20 14:30,2016-01-20 15:03
10331869,theft of motor vehicle,2016-01-20 15:13,2016-01-20 15:23
10331880,theft from motor vehicle,2016-01-20 15:00,2016-01-20 16:00
10331891,theft from motor vehicle,2016-01-19 19:00,2016-01-21 12:17
10331892,theft from motor vehicle,2016-01-18 13:49,2016-01-22 17:30
10331897,theft from motor vehicle,2016-01-18 20:00,2016-01-22 11:30
10331925,theft from motor vehicle,2016-01-20 16:00,2016-01-20 16:10
10331950,theft of motor vehicle,2016-01-20 12:00,2016-01-20 21:00
10331974,theft of motor vehicle,2016-01-20 12:00,2016-01-20 21:30
10331976,theft from motor vehicle,2016-01-20 16:45,2016-01-20 16:48
10331977,theft of motor vehicle,2016-01-20 16:45,2016-01-20 17:00
10331982,theft from motor vehicle,2016-01-20 16:50,2016-01-20 17:00
10332080,theft from motor vehicle,2016-01-20 10:30,2016-01-21 02:30
10332106,theft from motor vehicle,2016-01-20 18:15,2016-01-20 19:35
10332114,theft from motor vehicle,2016-01-20 18:30,2016-01-20 19:45
10332120,theft from motor vehicle,2016-01-20 18:30,2016-01-20 20:00
10332183,theft from motor vehicle,2016-01-20 19:30,2016-01-20 21:15
10332188,theft of motor vehicle,2016-01-20 20:00,2016-01-20 21:00
10332211,theft of motor vehicle,2016-01-20 20:52,2016-01-20 21:00
10332212,theft of motor vehicle,2016-01-20 20:55,2016-01-20 21:00
10332215,theft of motor vehicle,2016-01-20 15:30,2016-01-21 02:30
10332247,theft of motor vehicle,2016-01-20 20:30,2016-01-20 23:00
10332252,theft of motor vehicle,2016-01-20 14:00,2016-01-21 05:45
10332255,theft of motor vehicle,2016-01-20 21:45,2016-01-20 22:00
10332260,theft from motor vehicle,2016-01-20 22:00,2016-01-20 22:00
10332291,theft of motor vehicle,2016-01-20 16:30,2016-01-21 05:15
10332297,theft of motor vehicle,2016-01-20 17:00,2016-01-21 05:00
10332299,theft of motor vehicle,2016-01-20 13:00,2016-01-21 09:00
10332302,theft from motor vehicle,2016-01-20 23:00,2016-01-20 23:15
10332325,theft from motor vehicle,2016-01-20 18:00,2016-01-21 05:45
10332334,theft of motor vehicle,2016-01-20 18:00,2016-01-21 06:00
10332342,theft from motor vehicle,2016-01-20 15:00,2016-01-21 09:10
10332344,theft from motor vehicle,2016-01-21 00:01,2016-01-21 00:15
10332356,theft from motor vehicle,2016-01-20 13:00,2016-01-21 12:00
10332367,theft of motor vehicle,2016-01-20 18:30,2016-01-21 06:50
10332369,theft from motor vehicle,2016-01-20 20:30,2016-01-21 05:00
10332382,theft from motor vehicle,2016-01-17 17:00,2016-01-24 09:00
10332389,theft from motor vehicle,2016-01-20 19:40,2016-01-21 06:40
10332394,theft of motor vehicle,2016-01-20 18:54,2016-01-21 07:40
10332397,theft from motor vehicle,2016-01-20 19:00,2016-01-21 07:40
10332404,theft from motor vehicle,2016-01-20 19:30,2016-01-21 07:30
10332406,theft of motor vehicle,2016-01-20 19:00,2016-01-21 08:00
10332409,theft of motor vehicle,2016-01-20 20:20,2016-01-21 06:45
10332417,theft from motor vehicle,2016-01-20 20:00,2016-01-21 07:30
10332419,theft from motor vehicle,2016-01-20 18:30,2016-01-21 09:00
10332423,theft from motor vehicle,2016-01-20 21:00,2016-01-21 06:45
10332428,theft from motor vehicle,2016-01-20 19:00,2016-01-21 09:00
10332429,theft of motor vehicle,2016-01-19 17:00,2016-01-22 11:00
10332431,theft from motor vehicle,2016-01-20 20:00,2016-01-21 08:00
10332435,theft from motor vehicle,2016-01-20 22:15,2016-01-21 06:00
10332442,theft from motor vehicle,2016-01-20 21:30,2016-01-21 07:00
10332450,theft from motor vehicle,2016-01-20 21:00,2016-01-21 07:50
10332462,theft from motor vehicle,2016-01-21 02:30,2016-01-21 02:40
10332467,theft from motor vehicle,2016-01-21 02:45,2016-01-21 02:45
10332473,theft from motor vehicle,2016-01-20 21:00,2016-01-21 08:45
10332477,theft from motor vehicle,2016-01-21 00:01,2016-01-21 06:00
10332478,theft from motor vehicle,2016-01-20 23:30,2016-01-21 06:30
10332479,theft from motor vehicle,2016-01-20 21:00,2016-01-21 09:00
10332480,theft from motor vehicle,2016-01-20 21:00,2016-01-21 09:00
10332491,theft from motor vehicle,2016-01-21 00:30,2016-01-21 06:00
10332492,theft from motor vehicle,2016-01-20 23:00,2016-01-21 07:30
10332496,theft from motor vehicle,2016-01-20 23:15,2016-01-21 07:35
10332499,theft from motor vehicle,2016-01-20 19:30,2016-01-21 11:30
10332502,theft from motor vehicle,2016-01-21 00:30,2016-01-21 07:00
10332504,theft from motor vehicle,2016-01-20 23:00,2016-01-21 08:36
10332505,theft from motor vehicle,2016-01-20 23:30,2016-01-21 08:15
10332506,theft from motor vehicle,2016-01-21 00:01,2016-01-21 07:45
10332510,theft of motor vehicle,2016-01-20 22:00,2016-01-21 10:00
10332512,theft from motor vehicle,2016-01-20 19:00,2016-01-21 13:00
10332521,theft from motor vehicle,2016-01-20 19:00,2016-01-21 13:45
10332522,theft from motor vehicle,2016-01-21 01:15,2016-01-21 07:30
10332525,theft of motor vehicle,2016-01-21 02:00,2016-01-21 06:50
10332529,theft from motor vehicle,2016-01-21 03:00,2016-01-21 06:00
10332531,theft from motor vehicle,2016-01-20 20:30,2016-01-21 12:30
